area_tag	LONGI_DD	LATIT_DD	pos_string
Skagerrak	10.5	57.8	10.5_57.8
Kattegat	11.44213	57.19202	11.44213_57.19202
Bornholm Basin	17.51167	55.605	17.51167_55.605
Bornholm Basin	16.31933	55.736	16.31933_55.736
Skagerrak	9.85	57.98333	9.85_57.98333
12n	18.01217	58.86583	18.01217_58.86583
Kattegat	12.5671	56.55507	12.5671_56.55507
Arkona Basin	14.09882	54.97115	14.09882_54.97115
Bothnian Sea	19.13333	61.08333	19.13333_61.08333
Kattegat	11.62017	56.289	11.62017_56.289
Skagerrak	9.93858	58.04723	9.93858_58.04723
5	12.54333	56.30333	12.54333_56.30333
Bornholm Basin	15.98402	55.24988	15.98402_55.24988
North Sea	2.0	59.33333	2.0_59.33333
Eastern Gotland Basin	19.87927	57.9986	19.87927_57.9986
4	11.66667	57.58333	11.66667_57.58333
Arkona Basin	13.41667	54.86667	13.41667_54.86667
Skagerrak	11.0015	57.87833	11.0015_57.87833
Kattegat	11.33833	56.22667	11.33833_56.22667
Skagerrak	10.25833	58.84167	10.25833_58.84167
Kattegat	12.11123	56.66867	12.11123_56.66867
22	21.0825	64.82983	21.0825_64.82983
Skagerrak	10.71667	58.475	10.71667_58.475
Bornholm Basin	14.68333	55.43333	14.68333_55.43333
19	18.1	62.61667	18.1_62.61667
18	18.26317	62.86433	18.26317_62.86433
Bornholm Basin	16.53578	56.11633	16.53578_56.11633
Arkona Basin	13.71667	55.08333	13.71667_55.08333
7	13.81333	55.41913	13.81333_55.41913
Bothnian Bay	21.86803	64.9681	21.86803_64.9681
Eastern Gotland Basin	19.51	57.86633	19.51_57.86633
Skagerrak	10.85167	58.33267	10.85167_58.33267
Bornholm Basin	16.48967	55.6725	16.48967_55.6725
Eastern Gotland Basin	18.8345	57.0635	18.8345_57.0635
Bothnian Sea	19.96783	62.58617	19.96783_62.58617
Eastern Gotland Basin	20.5	58.36667	20.5_58.36667
Skagerrak	9.93383	57.89983	9.93383_57.89983
Kattegat	11.81667	56.65	11.81667_56.65
Skagerrak	10.8445	58.29407	10.8445_58.29407
Eastern Gotland Basin	20.07593	57.31213	20.07593_57.31213
Western Gotland Basin	16.849	56.56533	16.849_56.56533
Eastern Gotland Basin	18.4135	56.148	18.4135_56.148
Eastern Gotland Basin	19.27067	57.64117	19.27067_57.64117
Western Gotland Basin	17.67013	57.11785	17.67013_57.11785
Skagerrak	10.67833	58.52667	10.67833_58.52667
2	11.62167	58.39167	11.62167_58.39167
Skagerrak	10.72432	58.26728	10.72432_58.26728
Skagerrak	10.84513	58.29308	10.84513_58.29308
Great Belt	10.87	55.85933	10.87_55.85933
1n	11.25495	58.68438	11.25495_58.68438
Bornholm Basin	15.84417	55.28067	15.84417_55.28067
Eastern Gotland Basin	19.95	57.21667	19.95_57.21667
Kattegat	11.09567	56.4775	11.09567_56.4775
8	16.62967	57.07683	16.62967_57.07683
Bornholm Basin	14.36	54.13167	14.36_54.13167
Eastern Gotland Basin	18.70667	56.56833	18.70667_56.56833
Kattegat	11.69	56.92333	11.69_56.92333
Bornholm Basin	15.1	55.46667	15.1_55.46667
Western Gotland Basin	18.2354	58.59317	18.2354_58.59317
Bothnian Bay	23.23283	65.16617	23.23283_65.16617
Northern Baltic Proper	22.36683	59.28433	22.36683_59.28433
Northern Baltic Proper	18.9	59.0	18.9_59.0
12n	18.70943	59.3336	18.70943_59.3336
Eastern Gotland Basin	20.28333	55.33333	20.28333_55.33333
Bothnian Bay	22.0624	64.70943	22.0624_64.70943
Bornholm Basin	17.06697	55.21658	17.06697_55.21658
Western Gotland Basin	17.6065	58.37517	17.6065_58.37517
Bornholm Basin	14.508	55.6755	14.508_55.6755
18	18.439	62.95067	18.439_62.95067
Kattegat	12.2625	56.36883	12.2625_56.36883
21	20.83333	63.8	20.83333_63.8
Skagerrak	11.08	58.255	11.08_58.255
18	18.41767	62.95683	18.41767_62.95683
Bothnian Sea	18.95067	62.6525	18.95067_62.6525
Skagerrak	11.02768	58.3396	11.02768_58.3396
Western Gotland Basin	18.28333	58.63333	18.28333_58.63333
12s	16.73013	58.38927	16.73013_58.38927
Western Gotland Basin	18.69257	58.59592	18.69257_58.59592
17	18.9	60.15	18.9_60.15
Eastern Gotland Basin	18.90693	55.89403	18.90693_55.89403
Arkona Basin	12.725	55.45833	12.725_55.45833
20	19.81833	63.49967	19.81833_63.49967
Skagerrak	11.06333	58.05167	11.06333_58.05167
Northern Baltic Proper	20.22617	59.139	20.22617_59.139
22	21.87683	65.50783	21.87683_65.50783
22	22.43067	65.84	22.43067_65.84
Bornholm Basin	15.97683	55.2495	15.97683_55.2495
3	11.081	58.48233	11.081_58.48233
Arkona Basin	13.30187	55.01603	13.30187_55.01603
18	19.50615	63.54015	19.50615_63.54015
North Sea	7.53333	56.08333	7.53333_56.08333
3	11.43333	57.88333	11.43333_57.88333
16	17.185	60.96967	17.185_60.96967
Western Gotland Basin	17.73333	57.48333	17.73333_57.48333
Western Gotland Basin	18.202	57.74467	18.202_57.74467
Bothnian Sea	20.39183	62.835	20.39183_62.835
Skagerrak	9.91667	57.86333	9.91667_57.86333
Åland Sea	18.95167	60.145	18.95167_60.145
Bornholm Basin	16.11667	55.88333	16.11667_55.88333
2	11.4358	58.26	11.4358_58.26
Northern Baltic Proper	19.3665	58.71	19.3665_58.71
Bornholm Basin	15.92233	55.38617	15.92233_55.38617
Arkona Basin	13.35	55.06667	13.35_55.06667
Skagerrak	10.175	58.425	10.175_58.425
18	18.74167	63.275	18.74167_63.275
2	11.5838	58.4654	11.5838_58.4654
Eastern Gotland Basin	20.41667	57.8	20.41667_57.8
Skagerrak	9.8355	57.892	9.8355_57.892
5	12.54167	56.36333	12.54167_56.36333
Kattegat	12.018	56.946	12.018_56.946
Bornholm Basin	14.86322	55.61768	14.86322_55.61768
Bothnian Sea	19.27517	61.08217	19.27517_61.08217
Skagerrak	10.595	57.835	10.595_57.835
Arkona Basin	13.94167	54.975	13.94167_54.975
Kattegat	12.415	56.68	12.415_56.68
22	22.27957	65.62667	22.27957_65.62667
17	17.31317	60.78183	17.31317_60.78183
Bothnian Bay	23.2325	65.16567	23.2325_65.16567
Bornholm Basin	14.35	55.35	14.35_55.35
North Sea	3.13333	60.61667	3.13333_60.61667
Skagerrak	11.065	58.10333	11.065_58.10333
20	19.80817	63.5245	19.80817_63.5245
Arkona Basin	13.30117	55.01583	13.30117_55.01583
Bornholm Basin	16.967	56.16433	16.967_56.16433
Skagerrak	9.83333	58.0	9.83333_58.0
Arkona Basin	13.95	55.21667	13.95_55.21667
Western Gotland Basin	18.31267	57.75417	18.31267_57.75417
Kattegat	11.01167	57.645	11.01167_57.645
Bornholm Basin	16.12	55.355	16.12_55.355
Bornholm Basin	14.68167	55.58367	14.68167_55.58367
Western Gotland Basin	18.26667	58.66667	18.26667_58.66667
Arkona Basin	13.2	55.2	13.2_55.2
Western Gotland Basin	18.1	58.41667	18.1_58.41667
2	11.45082	58.3861	11.45082_58.3861
Northern Baltic Proper	20.70733	58.94683	20.70733_58.94683
Kattegat	11.09033	56.436	11.09033_56.436
3	11.08833	58.58167	11.08833_58.58167
Arkona Basin	13.295	54.83333	13.295_54.83333
22	21.42	65.30917	21.42_65.30917
Kattegat	11.8255	57.09067	11.8255_57.09067
Skagerrak	8.58443	57.5278	8.58443_57.5278
The Quark	21.08128	63.52605	21.08128_63.52605
Western Gotland Basin	17.5	57.11667	17.5_57.11667
Bornholm Basin	15.05	55.53333	15.05_55.53333
Arkona Basin	13.30082	55.01587	13.30082_55.01587
Northern Baltic Proper	19.86417	58.86917	19.86417_58.86917
Western Gotland Basin	17.87183	56.23183	17.87183_56.23183
Bothnian Bay	22.06783	64.70833	22.06783_64.70833
Kattegat	12.2125	56.817	12.2125_56.817
Skagerrak	10.72398	58.26712	10.72398_58.26712
Bornholm Basin	15.9575	55.60267	15.9575_55.60267
Kattegat	11.09297	56.47718	11.09297_56.47718
Eastern Gotland Basin	19.91667	57.7	19.91667_57.7
Eastern Gotland Basin	17.74833	56.05667	17.74833_56.05667
Eastern Gotland Basin	19.87928	57.99797	19.87928_57.99797
Kattegat	12.11132	56.66853	12.11132_56.66853
North Sea	7.83283	56.71533	7.83283_56.71533
Skagerrak	10.55	58.35	10.55_58.35
Western Gotland Basin	17.66867	57.11738	17.66867_57.11738
Bornholm Basin	14.66667	55.81667	14.66667_55.81667
7	14.28833	55.89667	14.28833_55.89667
4	12.05017	57.216	12.05017_57.216
Kattegat	12.0	56.45	12.0_56.45
Kattegat	11.20917	57.67283	11.20917_57.67283
Bornholm Basin	15.85197	55.16807	15.85197_55.16807
Kattegat	12.26267	56.70117	12.26267_56.70117
Eastern Gotland Basin	20.07633	57.31217	20.07633_57.31217
12n	16.5303	58.62638	16.5303_58.62638
12s	16.765	57.85833	16.765_57.85833
12n	17.16633	58.69167	17.16633_58.69167
Skagerrak	10.26167	58.66667	10.26167_58.66667
Western Gotland Basin	18.81183	58.4995	18.81183_58.4995
Kattegat	11.58483	57.30133	11.58483_57.30133
12n	17.726	58.93433	17.726_58.93433
1s	11.70367	57.6715	11.70367_57.6715
20	19.80817	63.525	19.80817_63.525
Bornholm Basin	15.975	55.77833	15.975_55.77833
24	18.19	59.43333	18.19_59.43333
The Sound	12.686	55.95167	12.686_55.95167
12s	16.51167	57.88667	16.51167_57.88667
Eastern Gotland Basin	18.85	56.325	18.85_56.325
Bornholm Basin	15.33412	55.38303	15.33412_55.38303
1n	11.085	58.95833	11.085_58.95833
Eastern Gotland Basin	19.59317	56.64317	19.59317_56.64317
Skagerrak	10.03333	57.995	10.03333_57.995
Bothnian Sea	20.271	62.08333	20.271_62.08333
5	12.6	56.1	12.6_56.1
14	17.92833	58.75	17.92833_58.75
North Sea	4.23333	56.43333	4.23333_56.43333
Kattegat	11.55	57.09167	11.55_57.09167
4	11.55	57.71667	11.55_57.71667
Kattegat	11.57018	57.29477	11.57018_57.29477
4	12.04753	57.2106	12.04753_57.2106
Bothnian Sea	18.93333	60.63333	18.93333_60.63333
Eastern Gotland Basin	19.58408	56.63377	19.58408_56.63377
Skagerrak	9.53333	57.465	9.53333_57.465
Bothnian Sea	19.272	61.08267	19.272_61.08267
Eastern Gotland Basin	18.35817	55.57333	18.35817_55.57333
Skagerrak	9.81833	58.07167	9.81833_58.07167
Kattegat	12.54117	56.544	12.54117_56.544
Bothnian Bay	22.066	64.70867	22.066_64.70867
16	17.21817	61.19	17.21817_61.19
Kattegat	12.213	56.93883	12.213_56.93883
Kattegat	12.11157	56.66883	12.11157_56.66883
Kattegat	12.27917	56.74133	12.27917_56.74133
Bornholm Basin	16.13333	55.48333	16.13333_55.48333
1s	11.757	57.67	11.757_57.67
Skagerrak	10.5685	57.8305	10.5685_57.8305
Western Gotland Basin	16.99667	56.74333	16.99667_56.74333
18	17.945	62.56667	17.945_62.56667
Skagerrak	10.86667	58.06667	10.86667_58.06667
Bornholm Basin	14.61683	55.61267	14.61683_55.61267
Eastern Gotland Basin	19.14333	57.305	19.14333_57.305
Skagerrak	9.75	58.08333	9.75_58.08333
Bornholm Basin	15.17633	55.54867	15.17633_55.54867
Arkona Basin	13.97	55.00167	13.97_55.00167
Eastern Gotland Basin	18.40197	55.55552	18.40197_55.55552
Arkona Basin	12.81517	54.95717	12.81517_54.95717
Northern Baltic Proper	19.93333	59.5	19.93333_59.5
12n	17.15988	58.69248	17.15988_58.69248
20	19.81883	63.4995	19.81883_63.4995
Gulf of Riga	22.27	57.84833	22.27_57.84833
18	18.87117	63.2645	18.87117_63.2645
Bothnian Sea	18.23233	61.184	18.23233_61.184
20	19.82033	63.50083	19.82033_63.50083
Kattegat	11.32467	57.53317	11.32467_57.53317
Eastern Gotland Basin	20.0762	57.3121	20.0762_57.3121
Bothnian Sea	18.00433	61.23067	18.00433_61.23067
12n	16.72328	58.62248	16.72328_58.62248
Eastern Gotland Basin	20.03333	56.31667	20.03333_56.31667
Skagerrak	9.5	58.16667	9.5_58.16667
Western Gotland Basin	16.98383	56.69933	16.98383_56.69933
Skagerrak	8.73333	57.58333	8.73333_57.58333
22	21.6405	65.3145	21.6405_65.3145
Western Gotland Basin	17.98477	58.017	17.98477_58.017
Northern Baltic Proper	19.16332	58.93722	19.16332_58.93722
Skagerrak	9.78833	57.755	9.78833_57.755
Bornholm Basin	15.98423	55.25003	15.98423_55.25003
5	12.66667	56.05	12.66667_56.05
Arkona Basin	14.205	55.23	14.205_55.23
Bornholm Basin	16.18	55.89333	16.18_55.89333
Åland Sea	19.75	59.775	19.75_59.775
Bothnian Bay	23.23517	65.1685	23.23517_65.1685
Skagerrak	10.72367	58.26772	10.72367_58.26772
Western Gotland Basin	18.24233	58.6155	18.24233_58.6155
4	11.97833	57.255	11.97833_57.255
Skagerrak	11.18693	57.88962	11.18693_57.88962
Bothnian Sea	18.81383	61.08117	18.81383_61.08117
Bothnian Sea	18.9515	62.65267	18.9515_62.65267
18	17.7351	62.97588	17.7351_62.97588
Northern Baltic Proper	20.32732	58.88198	20.32732_58.88198
Skagerrak	10.5043	58.28437	10.5043_58.28437
Western Gotland Basin	18.49773	58.6556	18.49773_58.6556
Bothnian Sea Finnish Coastal waters	21.167	62.2025	21.167_62.2025
5	12.67833	56.28833	12.67833_56.28833
Kattegat	12.1735	56.61433	12.1735_56.61433
Skagerrak	9.35833	57.81667	9.35833_57.81667
The Sound	12.74783	55.86663	12.74783_55.86663
Skagerrak	10.976	57.86867	10.976_57.86867
Bothnian Sea	19.06667	61.08333	19.06667_61.08333
North Sea	7.0679	56.9196	7.0679_56.9196
1s	12.02833	57.35167	12.02833_57.35167
Western Gotland Basin	17.25617	56.41567	17.25617_56.41567
Bothnian Bay	22.52	64.485	22.52_64.485
Eastern Gotland Basin	19.5848	56.63387	19.5848_56.63387
North Sea	8.01833	56.88667	8.01833_56.88667
Eastern Gotland Basin	20.75	57.61667	20.75_57.61667
Eastern Gotland Basin	20.75	57.86667	20.75_57.86667
Northern Baltic Proper	19.74667	59.21383	19.74667_59.21383
Bothnian Sea	18.95483	62.65317	18.95483_62.65317
Eastern Gotland Basin	20.0	57.35	20.0_57.35
Skagerrak	10.76667	58.01667	10.76667_58.01667
Bornholm Basin	15.95467	55.387	15.95467_55.387
Kattegat	11.46667	57.55	11.46667_57.55
Kattegat	11.34583	56.22533	11.34583_56.22533
Skagerrak	10.8645	58.68717	10.8645_58.68717
Bornholm Basin	15.43333	54.7	15.43333_54.7
The Sound	12.74782	55.86627	12.74782_55.86627
Skagerrak	10.8451	58.29438	10.8451_58.29438
24	18.09167	59.31867	18.09167_59.31867
Skagerrak	8.86667	58.4	8.86667_58.4
Kattegat	11.65823	57.1925	11.65823_57.1925
Western Gotland Basin	18.8115	58.49933	18.8115_58.49933
Kattegat	12.43433	56.25517	12.43433_56.25517
22	22.4455	65.72967	22.4455_65.72967
2	11.6205	58.39583	11.6205_58.39583
Bornholm Basin	16.05	55.87	16.05_55.87
1n	11.36333	58.27167	11.36333_58.27167
Bornholm Basin	15.395	55.95833	15.395_55.95833
Skagerrak	9.0515	57.48933	9.0515_57.48933
Western Gotland Basin	16.98833	56.69833	16.98833_56.69833
Skagerrak	10.84535	58.29502	10.84535_58.29502
Bothnian Sea	20.03917	62.66567	20.03917_62.66567
18	17.94558	62.64412	17.94558_62.64412
Skagerrak	10.90067	57.88367	10.90067_57.88367
20	19.80667	63.52483	19.80667_63.52483
Kattegat	11.88633	56.784	11.88633_56.784
Skagerrak	11.025	58.34112	11.025_58.34112
Bornholm Basin	15.37333	55.95333	15.37333_55.95333
Kattegat	11.325	57.535	11.325_57.535
Skagerrak	11.23333	58.15	11.23333_58.15
7	13.81475	55.42105	13.81475_55.42105
Western Gotland Basin	17.43917	57.116	17.43917_57.116
12s	16.54	57.9625	16.54_57.9625
Eastern Gotland Basin	19.87887	57.99818	19.87887_57.99818
Skagerrak	10.932	58.31617	10.932_58.31617
22	23.30167	65.785	23.30167_65.785
Western Gotland Basin	16.9285	56.56683	16.9285_56.56683
Bothnian Bay	21.7	63.83333	21.7_63.83333
Bothnian Sea	18.21667	61.13333	18.21667_61.13333
Bothnian Bay	21.53333	63.83333	21.53333_63.83333
Kattegat	11.6555	57.19823	11.6555_57.19823
1n	11.16833	58.725	11.16833_58.725
Western Gotland Basin	17.22708	56.36858	17.22708_56.36858
Arkona Basin	12.57137	55.27227	12.57137_55.27227
1n	11.49167	58.05	11.49167_58.05
Bothnian Bay	22.06983	64.7085	22.06983_64.7085
Eastern Gotland Basin	18.44617	56.3115	18.44617_56.3115
Skagerrak	8.5025	57.3145	8.5025_57.3145
2	11.43567	58.25993	11.43567_58.25993
Kattegat	11.80033	56.65983	11.80033_56.65983
Arkona Basin	14.0988	54.97138	14.0988_54.97138
Bornholm Basin	15.2	54.85	15.2_54.85
3	11.08333	58.82667	11.08333_58.82667
Western Gotland Basin	16.839	56.545	16.839_56.545
2	11.7093	58.08332	11.7093_58.08332
Western Gotland Basin	18.08333	57.95	18.08333_57.95
1n	11.21483	58.78017	11.21483_58.78017
Eastern Gotland Basin	18.73333	56.2	18.73333_56.2
Skagerrak	10.00767	57.73583	10.00767_57.73583
Kattegat	11.38333	57.71667	11.38333_57.71667
Eastern Gotland Basin	19.06733	57.64933	19.06733_57.64933
Eastern Gotland Basin	19.8085	58.14183	19.8085_58.14183
Bornholm Basin	15.906	55.82733	15.906_55.82733
Bornholm Basin	16.26667	55.2	16.26667_55.2
Bothnian Bay	21.4595	63.8325	21.4595_63.8325
Arkona Basin	12.57193	55.27148	12.57193_55.27148
Bornholm Basin	15.36667	55.25	15.36667_55.25
13	16.68583	58.154	16.68583_58.154
16	17.66253	60.53203	17.66253_60.53203
Eastern Gotland Basin	19.26417	57.50083	19.26417_57.50083
North Sea	4.88333	59.33333	4.88333_59.33333
22	22.447	65.7315	22.447_65.7315
Bothnian Bay	23.46117	64.84967	23.46117_64.84967
Kattegat	11.8278	57.09167	11.8278_57.09167
20	19.79733	63.50783	19.79733_63.50783
Eastern Gotland Basin	18.4395	56.22667	18.4395_56.22667
Bothnian Sea	18.23283	61.1835	18.23283_61.1835
Bothnian Bay	23.21	65.17	23.21_65.17
Kattegat	12.19167	57.05667	12.19167_57.05667
1s	12.04833	57.40333	12.04833_57.40333
20	20.37783	63.686	20.37783_63.686
8	16.695	57.40917	16.695_57.40917
Bornholm Basin	14.58733	55.40633	14.58733_55.40633
9	16.37167	56.66333	16.37167_56.66333
Western Gotland Basin	18.79983	58.49883	18.79983_58.49883
3	11.13333	58.467	11.13333_58.467
18	18.86933	63.276	18.86933_63.276
North Sea	7.0	56.68333	7.0_56.68333
North Sea	6.78333	54.75	6.78333_54.75
Bornholm Basin	15.35933	55.79767	15.35933_55.79767
22	21.04567	64.82867	21.04567_64.82867
22	21.17717	64.694	21.17717_64.694
Kattegat	10.83333	57.46667	10.83333_57.46667
Skagerrak	10.83333	57.96667	10.83333_57.96667
Bothnian Sea	17.79117	61.66983	17.79117_61.66983
The Quark	21.23067	63.83117	21.23067_63.83117
Eastern Gotland Basin	18.48833	56.26167	18.48833_56.26167
12n	18.43045	59.17078	18.43045_59.17078
Bothnian Sea	17.96667	61.18333	17.96667_61.18333
Skagerrak	10.53333	58.03333	10.53333_58.03333
Skagerrak	10.53333	58.78333	10.53333_58.78333
Bornholm Basin	17.495	55.54667	17.495_55.54667
Kattegat	12.24383	56.90717	12.24383_56.90717
Western Gotland Basin	17.28833	57.11833	17.28833_57.11833
Western Gotland Basin	18.28167	57.81167	18.28167_57.81167
4	12.05333	57.22167	12.05333_57.22167
7	14.3	55.65	14.3_55.65
24	18.22583	59.34383	18.22583_59.34383
9	16.20192	56.37078	16.20192_56.37078
Bornholm Basin	16.0005	55.85417	16.0005_55.85417
Kattegat	11.97667	56.345	11.97667_56.345
Great Belt	10.87167	55.86	10.87167_55.86
7	13.81058	55.41942	13.81058_55.41942
2	11.57683	58.46638	11.57683_58.46638
Eastern Gotland Basin	20.075	57.31268	20.075_57.31268
Eastern Gotland Basin	20.26667	56.48333	20.26667_56.48333
18	18.508	63.06583	18.508_63.06583
12s	16.594	57.57833	16.594_57.57833
12n	17.10917	58.73367	17.10917_58.73367
Skagerrak	10.14167	58.25667	10.14167_58.25667
3	11.12667	58.488	11.12667_58.488
Kattegat	12.46167	56.6	12.46167_56.6
22	21.64717	65.31817	21.64717_65.31817
Eastern Gotland Basin	19.58482	56.63205	19.58482_56.63205
Arkona Basin	14.31667	55.31667	14.31667_55.31667
Bornholm Basin	14.31667	55.69167	14.31667_55.69167
5	12.57333	56.35	12.57333_56.35
Skagerrak	8.41233	57.53383	8.41233_57.53383
9	16.20157	56.37082	16.20157_56.37082
24	18.37233	59.3965	18.37233_59.3965
20	19.82	63.49933	19.82_63.49933
Bornholm Basin	15.38033	54.839	15.38033_54.839
Kattegat	11.12632	57.61278	11.12632_57.61278
Kattegat	11.7115	56.908	11.7115_56.908
18	18.86133	63.28017	18.86133_63.28017
Western Gotland Basin	17.98067	58.01617	17.98067_58.01617
22	22.31367	65.6745	22.31367_65.6745
Bothnian Sea	19.0	62.66667	19.0_62.66667
1n	11.655	58.1	11.655_58.1
16	17.1053	61.60819	17.1053_61.60819
North Sea	6.75	55.08333	6.75_55.08333
18	18.28333	62.87167	18.28333_62.87167
Bothnian Bay	22.83333	64.83333	22.83333_64.83333
20	19.79767	63.507	19.79767_63.507
Arkona Basin	14.09927	54.97123	14.09927_54.97123
Skagerrak	8.64	57.33333	8.64_57.33333
Kattegat	10.9915	56.22017	10.9915_56.22017
Western Gotland Basin	18.12	57.80333	18.12_57.80333
12n	18.28145	59.46133	18.28145_59.46133
Western Gotland Basin	17.17533	56.93867	17.17533_56.93867
Bornholm Basin	15.3339	55.3831	15.3339_55.3831
3	11.07333	58.95	11.07333_58.95
The Sound	12.88017	55.77583	12.88017_55.77583
Skagerrak	10.84667	58.355	10.84667_58.355
Eastern Gotland Basin	19.06783	57.19017	19.06783_57.19017
22	21.89185	65.5234	21.89185_65.5234
Kattegat	12.4	56.77167	12.4_56.77167
Northern Baltic Proper	19.9195	59.49917	19.9195_59.49917
Kattegat	11.78167	56.89667	11.78167_56.89667
Bornholm Basin	15.61467	55.236	15.61467_55.236
Kattegat	12.25267	56.47883	12.25267_56.47883
North Sea	5.18167	57.61333	5.18167_57.61333
Kattegat	11.97467	56.3455	11.97467_56.3455
Bothnian Bay	22.06733	64.70967	22.06733_64.70967
Eastern Gotland Basin	18.86183	57.21733	18.86183_57.21733
Western Gotland Basin	18.16667	58.43333	18.16667_58.43333
Western Gotland Basin	18.01123	58.16197	18.01123_58.16197
Bornholm Basin	15.9845	55.25	15.9845_55.25
1s	11.76883	57.68	11.76883_57.68
Skagerrak	9.83	57.98	9.83_57.98
12n	18.67443	59.3243	18.67443_59.3243
20	20.69432	63.84746	20.69432_63.84746
Kattegat	12.26667	56.73333	12.26667_56.73333
Skagerrak	9.159	57.37367	9.159_57.37367
7	13.81265	55.42028	13.81265_55.42028
Skagerrak	11.17333	58.26667	11.17333_58.26667
Bothnian Sea	17.64833	60.82	17.64833_60.82
Northern Baltic Proper	19.15988	58.9355	19.15988_58.9355
Bothnian Sea	19.23833	63.18	19.23833_63.18
16	18.768	60.0575	18.768_60.0575
Bornholm Basin	16.43433	55.85917	16.43433_55.85917
The Sound	12.86667	55.73333	12.86667_55.73333
Skagerrak	11.01667	57.99167	11.01667_57.99167
4	11.84583	57.432	11.84583_57.432
Bothnian Sea	18.13333	60.7	18.13333_60.7
20	19.80833	63.5265	19.80833_63.5265
Kattegat	11.31283	57.369	11.31283_57.369
Kattegat	12.11123	56.66863	12.11123_56.66863
Western Gotland Basin	17.38167	57.47333	17.38167_57.47333
Eastern Gotland Basin	18.949	56.5865	18.949_56.5865
Skagerrak	8.3135	57.88667	8.3135_57.88667
Western Gotland Basin	17.55167	57.44467	17.55167_57.44467
Western Gotland Basin	17.75	56.93333	17.75_56.93333
16	18.49033	60.278	18.49033_60.278
Arkona Basin	13.56667	55.21	13.56667_55.21
1n	11.2152	58.8485	11.2152_58.8485
16	17.10533	61.60817	17.10533_61.60817
Western Gotland Basin	17.93033	57.00683	17.93033_57.00683
18	18.756	63.23133	18.756_63.23133
Bornholm Basin	14.78667	55.775	14.78667_55.775
9	16.88833	57.38	16.88833_57.38
1n	11.40033	58.34217	11.40033_58.34217
Bothnian Sea	17.85	62.13333	17.85_62.13333
Bornholm Basin	15.98333	55.25	15.98333_55.25
Eastern Gotland Basin	20.425	56.43833	20.425_56.43833
